,Unnamed: 0,month,var8,var6,a.1,a.2,a.3,a.4,var5,b.5,b.7,b.8,b.9,b.12,b.15,b.16,b.17,b.18,b.19,b.22,c.29,c.30,var7,c.32,c.38,c.47,c.48,c.57,c.58,c.59,b.63,c.77,c.92,c.93,d.94,e.95,e.96,e.97,e.98,e.99,e.100,e.101,f.102,f.103,f.104,a.124,var3,var4,c.125,c.126,t7.158,c.159,c.160,c.161,c.162,c.163,c.164,c.165,c.166,c.167,c.168,c.169,c.170,c.171,c.172,t7.173,t7.174,t7.175,t7.176,t7.177,t7.178,t7.179,t7.180,t7.181,t7.182,a.186,var2,totshopping.rep,var1,c.187,f.188,c.189,var0,f.284,pov6
3139,15435,8,2.0,0.0,1,5,1,25,29,1,1,4.0,1,2,4,4,4.0,4.0,5,14,1,1,1,1,2,569.08,2.0,0.0,30.0,30.0,2,1000.0,2.0,1,6,1,1,2,2,3,1,1.0,1,2,8,3.38,118344852.8,2.0,1000.0,2,500.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,148.68,500.0,0.0,2,1,3,1.0,2,2.0,1
3140,15439,8,2.0,0.0,1,4,1,25,29,1,1,4.0,2,2,4,4,4.0,4.0,5,14,1,1,1,1,2,682.31,3.0,0.0,0.0,0.0,2,100.0,3.0,2,6,1,1,2,2,2,1,2.0,2,1,7,3.38,118344852.8,3.0,100.0,2,33.33,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,148.68,33.33,0.0,2,1,3,1.0,2,0.0,1
3141,15441,8,2.0,0.0,1,4,1,65,27,1,1,4.0,2,2,4,4,4.0,4.0,5,13,2,2,2,2,1,300.0,2.0,200.0,50.0,50.0,2,500.0,2.0,1,6,2,2,2,2,2,2,2.0,1,1,2,2.93,11828926.49,2.0,500.0,2,250.0,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,52.48,250.0,0.0,2,1,1,1.0,2,4.0,1
3142,15445,8,2.0,0.0,1,5,1,25,29,1,1,4.0,2,2,4,4,4.0,4.0,5,14,1,1,1,1,2,736.81,4.0,0.0,0.0,0.0,2,1000.0,2.0,1,6,1,1,2,2,2,2,2.0,2,2,7,3.38,118344852.8,2.0,1000.0,2,500.0,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,148.68,500.0,0.0,2,1,3,1.0,2,0.0,1
3143,15447,8,2.0,0.0,1,6,1,25,29,1,1,4.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,1,1200.0,2.0,800.0,200.0,200.0,2,1200.0,2.0,1,6,2,2,3,3,2,2,2.0,1,2,1,3.38,118344852.8,2.0,1200.0,2,600.0,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,148.68,600.0,0.0,2,1,1,1.0,2,0.0,1
3144,15452,8,2.0,0.0,1,9,1,65,27,1,1,4.0,2,2,4,4,4.0,4.0,5,13,2,2,2,2,1,600.0,2.0,200.0,50.0,50.0,2,1200.0,2.0,1,6,2,2,2,2,2,2,2.0,1,2,2,2.93,11828926.49,2.0,1200.0,2,600.0,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,52.48,600.0,0.0,2,1,1,1.0,2,4.0,1
3145,15460,8,2.0,0.0,1,6,1,65,27,2,1,4.0,1,2,4,6,4.0,6.0,5,11,2,2,2,2,1,1200.0,2.0,850.0,150.0,150.0,2,5200.0,2.0,1,5,2,2,2,2,2,2,1.0,2,1,3,2.93,11828926.49,2.0,0.0,2,2600.0,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,52.48,0.0,0.0,2,1,1,1.0,3,3.0,1
3146,15465,8,2.0,0.0,1,10,1,7,48,2,1,4.0,2,2,2,2,2.0,2.0,3,102,2,2,2,2,1,300.0,1.0,100.0,30.0,30.0,2,400.0,1.0,1,5,4,4,4,4,4,4,0.0,1,4,11,3.21,7090845.54,1.0,400.0,2,400.0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,26.36,400.0,0.0,2,1,1,1.0,2,0.0,1
3147,15468,8,2.0,0.0,1,4,1,7,48,1,1,4.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,400.0,2.0,200.0,100.0,100.0,2,350.0,1.0,2,5,2,2,2,2,1,2,2.0,1,1,3,3.21,7090845.54,1.0,350.0,2,350.0,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,26.36,350.0,0.0,2,1,1,1.0,1,0.0,1
3148,15470,8,2.0,0.0,1,5,1,115,28,2,1,4.0,1,2,4,4,4.0,4.0,5,14,1,1,1,1,2,931.43,2.0,760.0,60.0,60.0,2,1700.0,2.0,1,7,1,1,2,2,3,4,2.0,1,2,1,3.53,3580812.34,2.0,1700.0,2,850.0,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,23.25,850.0,0.0,2,1,3,1.0,3,5.0,1
3149,15474,8,2.0,0.0,1,7,1,115,28,2,1,4.0,1,2,2,2,2.0,2.0,3,41,1,2,3,1,2,546.27,1.0,200.0,0.0,0.0,2,350.0,1.0,2,5,4,4,4,4,4,4,0.0,2,1,2,3.53,3580812.34,1.0,350.0,2,350.0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,23.25,350.0,0.0,2,1,3,1.0,3,0.0,1
3150,15475,8,2.0,0.0,1,7,1,25,29,2,1,4.0,2,2,3,3,3.0,3.0,4,45,2,2,3,2,1,819.4,1.0,700.0,200.0,200.0,2,300.0,2.0,1,6,4,4,4,4,4,4,0.0,1,2,2,3.38,118344852.8,2.0,300.0,2,150.0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,148.68,150.0,0.0,2,1,1,1.0,3,0.0,1
3151,15479,8,2.0,0.0,1,4,1,7,48,1,1,4.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,1,510.39,2.0,600.0,200.0,200.0,2,500.0,2.0,2,5,2,2,1,2,1,2,2.0,2,1,7,3.21,7090845.54,2.0,500.0,2,250.0,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,26.36,250.0,0.0,2,1,1,1.0,1,0.0,1
3152,15482,8,2.0,0.0,1,7,1,25,29,2,1,4.0,2,2,2,2,2.0,2.0,3,21,1,1,1,1,2,705.56,2.0,190.0,0.0,0.0,2,300.0,1.0,2,5,1,1,2,2,3,3,2.0,1,2,2,3.38,118344852.8,1.0,300.0,2,300.0,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,148.68,300.0,0.0,2,1,3,1.0,4,4.0,1
3153,15491,8,1.0,0.0,1,5,1,123,31,1,1,4.0,2,1,3,3,3.0,3.0,4,14,2,2,2,2,1,250.0,2.0,530.0,30.0,30.0,2,0.0,0.0,0,6,2,2,2,2,1,1,2.0,2,2,7,2.78,4199061.47,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35.35,0.0,0.0,2,1,1,1.0,5,3.0,1
3154,15501,8,2.0,0.0,1,6,1,25,29,1,1,4.0,2,2,2,2,2.0,2.0,3,45,2,2,3,2,1,331.96,1.0,200.0,100.0,100.0,2,500.0,1.0,2,5,4,4,4,4,4,4,0.0,1,2,1,3.38,118344852.8,1.0,500.0,2,500.0,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,148.68,500.0,0.0,2,1,1,1.0,2,0.0,1
3155,15509,8,2.0,0.0,1,9,1,7,48,2,1,4.0,2,2,5,5,5.0,5.0,6,13,1,1,1,1,2,1209.65,2.0,470.0,150.0,150.0,2,700.0,2.0,2,7,1,1,2,2,2,3,2.0,1,2,6,3.21,7090845.54,2.0,700.0,2,350.0,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,26.36,350.0,0.0,2,1,2,1.0,1,5.0,1
3156,15514,8,2.0,0.0,1,8,1,44,21,2,1,4.0,2,2,2,2,2.0,2.0,3,13,2,2,2,2,1,450.0,2.0,290.0,170.0,170.0,2,400.0,1.0,1,5,2,2,2,1,2,2,1.0,2,2,3,5.55,11669252.24,1.0,400.0,2,400.0,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,77.83,400.0,0.0,2,2,1,1.0,1,4.0,1
3157,15519,8,3.0,0.0,1,5,1,7,48,1,1,1.0,2,1,5,2,5.0,2.0,6,14,2,2,2,2,1,1500.0,2.0,400.0,250.0,250.0,2,0.0,0.0,0,5,2,2,2,2,1,2,2.0,1,1,3,3.21,7090845.54,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26.36,0.0,0.0,1,2,1,1.0,2,1.0,1
3158,15522,8,0.0,3.0,1,6,1,7,48,1,1,1.0,2,1,2,5,2.0,5.0,3,13,2,2,2,2,1,165.0,2.0,140.0,80.0,80.0,2,200.0,4.0,2,7,2,2,2,4,2,1,2.0,1,1,3,1.64,7090845.54,4.0,200.0,2,50.0,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,26.36,50.0,0.0,1,2,1,1.0,5,3.0,1
3159,15525,8,3.0,0.0,1,8,1,3,2,2,1,1.0,2,1,3,3,3.0,3.0,4,45,2,2,3,2,1,306.24,1.0,200.0,0.0,0.0,2,200.0,1.0,2,5,4,4,4,4,4,4,0.0,1,2,2,4.23,6652452.73,1.0,200.0,2,200.0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,57.01,200.0,0.0,1,2,1,1.0,2,0.0,1
3160,15529,8,0.0,0.0,1,6,1,25,29,2,1,1.0,2,1,4,4,4.0,4.0,5,14,1,1,1,1,2,682.31,2.0,0.0,0.0,0.0,2,2000.0,3.0,0,6,1,1,1,3,2,2,1.0,1,2,6,3.38,118344852.8,3.0,2000.0,2,666.67,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,148.68,666.67,0.0,1,2,3,1.0,2,3.0,1
3161,15541,8,3.0,0.0,1,4,1,125,24,2,1,1.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,400.0,2.0,200.0,50.0,50.0,2,200.0,2.0,2,6,2,2,3,3,3,2,1.0,1,1,3,3.64,9676826.04,2.0,200.0,2,100.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,77.44,100.0,0.0,2,2,1,1.0,1,0.0,1
3162,15555,8,3.0,0.0,1,8,1,58,20,2,1,1.0,2,2,4,4,4.0,4.0,5,31,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,6,1,2,2,2,1,2,1.0,1,2,6,3.05,54427345.05,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,76.13,0.0,0.0,1,2,1,7.0,14,0.0,1
3163,15566,8,0.0,0.0,1,6,1,54,30,2,1,1.0,2,2,3,3,3.0,3.0,4,13,2,2,2,2,1,800.0,2.0,300.0,200.0,200.0,2,200.0,1.0,0,5,2,2,2,3,3,1,2.0,2,2,7,2.85,274312.98,1.0,200.0,2,200.0,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1.62,200.0,0.0,1,2,1,1.0,2,2.0,1
3164,15567,8,3.0,0.0,1,4,1,58,20,2,1,1.0,2,2,6,6,6.0,6.0,7,14,2,2,2,2,1,986.62,3.0,600.0,100.0,100.0,2,2000.0,1.0,1,6,2,2,2,1,1,1,1.0,2,1,3,3.05,54427345.05,1.0,2000.0,2,2000.0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,76.13,2000.0,0.0,1,2,1,1.0,2,2.0,1
3165,15571,8,3.0,0.0,1,8,1,79,22,2,1,1.0,2,2,1,1,1.0,1.0,2,45,2,2,3,2,1,100.0,1.0,25.0,20.0,20.0,2,150.0,1.0,2,7,4,4,4,4,4,4,0.0,1,2,1,2.35,21765000.14,1.0,150.0,2,150.0,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,79.1,150.0,0.0,1,2,1,1.0,1,5.0,1
3166,15594,9,0.0,2.0,1,4,1,58,20,2,3,0.0,2,2,2,2,2.0,2.0,3,14,2,2,2,2,1,70.0,1.0,200.0,10.0,10.0,2,200.0,1.0,2,4,2,2,2,2,2,2,1.0,1,1,2,2.6,54427345.05,1.0,200.0,2,200.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,76.13,200.0,0.0,4,4,1,3.0,10,3.0,1
3167,15610,9,0.0,2.0,1,6,1,58,20,2,3,0.0,2,2,3,3,3.0,3.0,4,31,2,2,2,2,2,0.0,0.0,100.0,30.0,30.0,2,0.0,0.0,0,7,2,2,1,1,1,1,2.0,2,2,6,2.6,54427345.05,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,76.13,0.0,0.0,4,4,1,7.0,14,5.0,1
3168,15612,9,0.0,2.0,1,7,1,58,20,2,3,0.0,2,2,0,0,0.5,0.5,1,10,2,2,2,2,2,0.0,0.0,10.0,5.0,5.0,2,700.0,1.0,2,7,4,4,4,4,4,4,0.0,2,2,6,2.6,54427345.05,1.0,700.0,2,700.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,76.13,700.0,0.0,4,4,1,11.0,18,5.0,2
3169,15617,9,0.0,2.0,1,8,1,58,20,2,3,0.0,2,2,2,2,2.0,2.0,3,31,2,2,2,2,2,0.0,0.0,50.0,10.0,10.0,2,150.0,1.0,2,7,2,2,2,2,2,2,2.0,2,2,9,2.6,54427345.05,1.0,150.0,2,150.0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,76.13,150.0,0.0,4,4,1,7.0,14,0.0,1
3170,15625,9,0.0,2.0,1,2,1,58,20,2,3,0.0,2,2,2,2,2.0,2.0,3,102,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,4,4,4,4,4,4,0.0,2,1,10,2.6,54427345.05,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,76.13,0.0,0.0,4,4,1,7.0,14,0.0,1
3171,15637,9,0.0,2.0,1,7,1,79,22,2,3,0.0,2,1,2,2,2.0,2.0,3,31,2,2,2,2,2,0.0,0.0,0.0,20.0,20.0,2,0.0,0.0,0,5,2,2,2,3,3,2,1.0,1,2,6,1.49,21765000.14,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,79.1,0.0,0.0,4,4,1,7.0,14,4.0,1
3172,15643,9,2.0,0.0,1,4,1,25,29,2,2,0.0,1,2,0,0,0.5,0.5,1,120,1,1,1,2,2,0.0,0.0,10.0,0.0,0.0,2,204.3,1.0,2,7,4,4,4,4,4,4,0.0,2,2,7,3.38,118344852.8,1.0,204.3,2,204.3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,148.68,204.3,0.0,4,4,2,11.0,18,1.0,1
3173,15649,9,0.0,4.0,1,12,1,7,48,2,3,0.0,1,1,0,0,0.5,0.5,1,14,2,2,2,2,2,0.0,0.0,50.0,100.0,100.0,2,300.0,2.0,2,7,2,2,1,1,1,1,2.0,2,2,11,1.64,7090845.54,2.0,300.0,2,150.0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,26.36,150.0,0.0,4,4,1,11.0,18,0.0,2
3174,15651,9,0.0,0.0,1,6,1,3,22,1,2,0.0,2,2,0,6,0.5,6.0,1,14,2,2,2,2,1,182.05,5.0,115.85,165.5,165.5,2,496.5,5.0,0,5,2,2,1,2,1,2,2.0,2,1,3,2.35,21765000.14,5.0,496.5,2,99.3,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,79.1,99.3,0.0,4,4,1,1.0,1,2.0,1
3175,15655,9,0.0,3.0,1,3,1,58,20,2,3,0.0,2,2,17,17,17.0,17.0,11,14,2,2,2,2,1,600.0,2.0,1000.0,200.0,200.0,2,1000.0,2.0,1,5,2,2,2,2,2,2,1.0,2,1,6,2.6,54427345.05,2.0,1000.0,2,500.0,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,76.13,500.0,0.0,4,4,1,1.0,2,2.0,1
3176,15662,9,0.0,0.0,1,10,1,39,17,1,3,0.0,2,1,5,5,5.0,5.0,6,13,2,2,3,2,1,1300.0,2.0,800.0,150.0,150.0,2,300.0,2.0,0,6,2,2,2,2,2,2,1.0,1,2,1,4.19,3420171.81,2.0,300.0,2,150.0,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,30.93,150.0,0.0,4,4,1,1.0,3,3.0,1
3177,15663,9,0.0,2.0,1,5,1,58,20,2,3,0.0,2,2,1,1,1.0,1.0,2,14,2,2,2,2,1,200.0,1.0,115.0,10.0,10.0,2,200.0,1.0,2,6,2,2,2,2,2,2,2.0,1,1,13,2.6,54427345.05,1.0,200.0,2,200.0,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,76.13,200.0,0.0,4,4,1,1.0,2,3.0,1
3178,15664,9,0.0,2.0,1,7,1,58,20,2,3,0.0,2,2,1,1,1.0,1.0,2,14,2,2,2,2,1,260.0,3.0,100.0,50.0,50.0,2,0.0,0.0,0,7,2,2,2,3,2,2,3.0,1,2,13,2.6,54427345.05,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,76.13,0.0,0.0,4,4,1,1.0,3,2.0,1
3179,15672,9,0.0,0.0,1,5,1,133,22,1,2,0.0,2,2,0,5,0.5,5.0,1,14,2,2,2,2,1,165.5,5.0,82.75,165.5,165.5,2,397.2,5.0,0,6,2,2,2,1,2,1,2.0,1,1,7,2.35,21765000.14,5.0,397.2,2,79.44,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,79.1,79.44,0.0,4,4,1,1.0,5,1.0,1
3180,15673,9,0.0,0.0,1,4,1,54,22,2,2,0.0,2,2,0,5,0.5,5.0,1,14,2,2,2,2,1,165.5,6.0,215.15,165.5,165.5,2,198.6,5.0,0,6,2,2,2,1,2,1,2.0,1,1,7,2.35,21765000.14,5.0,198.6,2,39.72,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,79.1,39.72,0.0,4,4,1,1.0,5,1.0,1
3181,15674,9,0.0,2.0,1,4,1,58,20,2,3,0.0,2,2,2,2,2.0,2.0,3,14,2,2,2,2,1,160.0,1.0,20.0,10.0,10.0,2,200.0,1.0,2,7,2,2,2,2,2,2,1.0,1,1,3,2.6,54427345.05,1.0,200.0,2,200.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,76.13,200.0,0.0,4,4,1,1.0,1,1.0,1
3182,15677,9,0.0,2.0,1,4,1,58,20,2,3,0.0,2,2,2,2,2.0,2.0,3,15,2,2,2,2,1,400.0,1.0,0.0,50.0,50.0,2,0.0,0.0,0,6,2,2,2,2,2,2,1.0,1,1,3,2.6,54427345.05,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,76.13,0.0,0.0,4,4,1,1.0,4,5.0,1
3183,15699,9,0.0,0.0,1,7,1,25,29,2,1,1.0,2,1,3,3,3.0,3.0,4,13,1,1,1,1,2,393.33,3.0,0.0,0.0,0.0,2,2000.0,3.0,0,6,1,1,1,3,2,2,1.0,1,2,5,3.38,118344852.8,3.0,2000.0,2,666.67,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,148.68,666.67,0.0,1,2,3,1.0,1,3.0,1
3184,15703,9,1.0,0.0,1,8,1,25,29,1,1,1.0,1,2,2,2,2.0,2.0,3,15,2,2,2,2,1,1250.0,4.0,203.0,69.0,69.0,2,160.0,4.0,1,6,2,2,1,1,1,2,3.0,2,2,3,3.38,118344852.8,4.0,160.0,2,40.0,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,148.68,40.0,0.0,1,2,1,1.0,2,3.0,1
3185,15705,9,1.0,0.0,1,6,1,25,29,1,1,1.0,2,2,3,3,3.0,3.0,4,15,2,2,2,2,1,790.0,2.0,86.0,45.0,45.0,2,210.0,2.0,1,7,2,2,1,1,1,2,3.0,2,2,3,3.38,118344852.8,2.0,210.0,2,105.0,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,148.68,105.0,0.0,1,2,1,1.0,2,3.0,1
3186,15708,9,1.0,0.0,1,6,1,25,29,1,1,1.0,2,2,5,5,5.0,5.0,6,14,1,1,1,1,2,510.39,2.0,830.0,50.0,50.0,2,2000.0,4.0,1,7,1,1,1,2,1,2,2.0,2,2,9,3.38,118344852.8,4.0,2000.0,2,500.0,1,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,148.68,500.0,0.0,1,2,3,1.0,5,5.0,1
3187,15710,9,1.0,0.0,1,3,1,46,7,1,1,1.0,2,2,2,2,2.0,2.0,3,14,2,2,2,2,1,80.0,2.0,60.0,50.0,50.0,2,0.0,0.0,0,5,2,2,2,3,2,2,2.0,2,1,8,3.31,904048.28,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17.54,0.0,0.0,1,2,1,3.0,10,0.0,1
3188,15734,9,1.0,0.0,1,4,1,57,34,2,1,1.0,2,1,3,3,3.0,3.0,4,45,2,2,3,2,1,600.0,1.0,300.0,100.0,100.0,2,600.0,1.0,2,6,4,4,4,4,4,4,0.0,1,2,7,7.07,5393369.12,1.0,600.0,2,600.0,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,22.18,600.0,0.0,1,2,1,1.0,2,0.0,1
3189,15737,9,2.0,0.0,1,8,1,57,34,2,1,1.0,2,2,3,3,3.0,3.0,4,45,2,2,3,2,1,360.0,2.0,150.0,0.0,0.0,2,500.0,2.0,2,6,3,2,1,1,2,2,1.0,1,2,6,7.07,5393369.12,2.0,500.0,2,250.0,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,22.18,250.0,0.0,1,2,1,1.0,2,3.0,1
3190,15754,9,2.0,0.0,1,5,1,133,25,1,1,1.0,2,2,3,3,3.0,3.0,4,13,2,2,2,2,1,300.0,2.0,100.0,20.0,20.0,2,300.0,2.0,2,6,2,2,2,2,2,2,2.0,1,1,8,4.09,20686616.03,2.0,300.0,2,150.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,148.68,150.0,0.0,1,2,1,1.0,2,2.0,1
3191,15756,9,2.0,0.0,1,10,1,121,16,1,1,4.0,1,2,3,3,3.0,3.0,4,13,2,2,2,2,1,200.0,2.0,100.0,50.0,50.0,2,500.0,2.0,2,6,2,2,2,2,2,2,2.0,2,2,7,2.95,321666.04,2.0,500.0,2,250.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,12.47,250.0,0.0,2,2,1,2.0,9,2.0,1
3192,15757,9,2.0,0.0,1,5,1,8,18,1,1,4.0,1,1,3,3,3.0,3.0,4,15,2,2,2,2,1,250.0,2.0,120.0,50.0,50.0,2,300.0,2.0,1,7,2,2,2,2,2,2,1.0,1,1,8,3.8,284036.92,2.0,300.0,2,150.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,6.35,150.0,0.0,2,2,1,2.0,9,1.0,1
3193,15760,9,2.0,0.0,1,9,1,58,20,2,1,4.0,2,2,0,0,0.5,0.5,1,45,2,2,3,2,2,0.0,0.0,50.0,25.0,25.0,2,150.0,1.0,2,6,4,4,4,4,4,4,0.0,1,2,6,3.05,54427345.05,1.0,150.0,2,150.0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,76.13,150.0,0.0,2,2,1,11.0,18,2.0,2
3194,15766,9,0.0,3.0,1,9,1,79,22,2,1,4.0,2,1,0,0,0.5,0.5,1,120,2,2,2,2,2,0.0,0.0,0.0,3.0,3.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,1,2,5,1.49,21765000.14,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,79.1,0.0,0.0,2,2,1,11.0,18,2.0,2
3195,15785,9,1.0,0.0,1,4,1,58,20,1,1,4.0,2,1,3,3,3.0,3.0,4,13,1,1,1,1,2,295.92,4.0,250.0,150.0,150.0,2,300.0,4.0,2,6,1,1,1,3,3,2,1.0,1,1,6,3.05,54427345.05,4.0,300.0,2,75.0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,76.13,75.0,0.0,2,2,3,1.0,1,0.0,1
3196,15786,9,0.0,0.0,1,6,1,58,20,2,1,4.0,2,1,3,3,3.0,3.0,4,14,2,2,2,2,1,500.0,3.0,300.0,120.0,120.0,2,1200.0,1.0,0,6,2,2,1,3,2,2,1.0,1,2,7,3.05,54427345.05,1.0,1200.0,2,1200.0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,76.13,1200.0,0.0,2,2,1,1.0,5,5.0,1
3197,15788,9,0.0,0.0,1,5,1,79,22,2,1,4.0,2,2,3,3,3.0,3.0,4,13,2,2,2,2,1,380.0,2.0,300.0,100.0,100.0,2,1280.0,2.0,0,6,3,2,1,3,2,1,3.0,2,2,7,2.35,21765000.14,2.0,1280.0,2,640.0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,79.1,640.0,0.0,2,2,1,1.0,2,3.0,1
3198,15797,9,1.0,0.0,1,11,1,79,22,2,1,4.0,2,2,2,2,2.0,2.0,3,51,2,2,2,2,1,160.0,2.0,48.0,42.0,42.0,2,40.0,2.0,2,6,4,4,4,4,4,4,0.0,1,2,11,2.35,21765000.14,2.0,40.0,2,20.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,79.1,20.0,0.0,2,2,1,1.0,1,1.0,1
3199,15805,9,0.0,0.0,1,4,1,79,22,2,1,4.0,2,2,3,3,3.0,3.0,4,14,2,2,2,2,1,500.0,3.0,120.0,100.0,100.0,2,40.0,1.0,0,7,2,2,2,2,3,1,2.0,2,1,7,2.35,21765000.14,1.0,40.0,2,40.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,79.1,40.0,0.0,2,2,1,1.0,1,2.0,1
